Full Name,Department,Job Title,Hiring day
Allen Steve Irinaevich,Daily Planet,Model,31/01/2023
Todd Daniel Elenaevich,Daily Planet,Air Force Pilot,29/03/2024
Reilly Daniel Dariaevich,Fantastic Four,Scientist,26/04/2017
Bishop Matt Dariaevich,Alias Investigations,Model,11/03/2019
Queen Barry Irinaevich,Palmer Technologies,Scientist,05/04/2017
Lane Wade Nikolaevich,Fantastic Four,Spy,07/05/2022
Osborn Oliver Nataliaevich,Alias Investigations,Scientist,02/07/2017
Queen Matt Elenaevich,Army,Spy,23/12/2016
Bishop Peter Ivanovich,SSR,Private Investigator,14/12/2016
Jones Peter Katerinaevich,Queen Industries,Private Investigator,25/12/2018
Gale Jason Katerinaevich,Palmer Technologies,Private Investigator,20/05/2019
Smoak David Maryevich,Stark Industries,Private Investigator,26/06/2020
Palpatine Oliver Nikolaevich,Gamma Research,IT Specialist,14/07/2024
Stark Bruce Nataliaevich,S.H.I.E.L.D.,Air Force Pilot,28/04/2017
Cho Tony Katerinaevich,League of Assassins,Soldier,31/03/2022
Maximoff Tony Elenaevich,Oscorp Industries,Agent,08/08/2023
Carter Tony Svetlanaevich,Alias Investigations,Archer,04/09/2016
Wilson Peter Nataliaevich,Army,Air Force Pilot,30/11/2022
Queen David Maryevich,Central City Police Department,Lawyer,06/12/2016
Wilson Peter Nikolaevich,Central City Police Department,Model,30/12/2019
Allen Barry Sidorovich,Queen Industries,Journalist,13/12/2022
Maximoff Matt Petrovich,Central City Police Department,Air Force Pilot,10/06/2024
Carter Walter Maryevich,Gamma Research,Archer,15/07/2021
Queen Clark Katerinaevich,Stark Industries,Model,20/03/2017
Danvers Oliver Tatianaevich,League of Assassins,Spy,05/09/2018
Carter Barry Ivanovich,Stark Industries,Spy,18/05/2019
Rogers Barry Ivanovich,Army,CEO,18/08/2021
Stark Tony Katerinaevich,S.H.I.E.L.D.,Model,09/04/2018
Smoak Tony Dariaevich,Wayne Enterprises,IT Specialist,11/03/2022
Danvers Matt Sidorovich,SSR,Agent,06/10/2017
Rogers Clark Irinaevich,Palmer Technologies,Journalist,21/05/2024
Wayne Oliver Irinaevich,Oscorp Industries,Photographer,22/11/2018
Parker Norman Svetlanaevich,Queen Industries,CEO,12/12/2016
Smoak Peter Katerinaevich,S.H.I.E.L.D.,Agent,02/04/2023
Smoak David Svetlanaevich,Stark Industries,CEO,09/11/2023
Watson Wade Svetlanaevich,Army,Soldier,14/10/2021
White Wade Katerinaevich,Stark Industries,CEO,01/01/2017
Bishop Norman Tatianaevich,Army,Model,21/06/2023
Wilson Walter Maryevich,Wayne Enterprises,Journalist,18/07/2022
Maximoff Wade Svetlanaevich,League of Assassins,Journalist,19/04/2024
Queen Tony Maryevich,Palmer Technologies,Soldier,16/02/2018
Allen David Ivanovich,Daily Planet,Journalist,30/11/2022
Carter Jason Olgaevich,CatCo Worldwide Media,IT Specialist,25/11/2020
Stark David Svetlanaevich,Central City Police Department,Archer,29/07/2021
Zor-El Jason Sidorovich,Stark Industries,CEO,28/11/2023
Rand Oliver Nikolaevich,Wayne Enterprises,Model,22/12/2023
Carter Wade Tatianaevich,Central City Police Department,Scientist,17/07/2017
Stark Wade Katerinaevich,NASA,Journalist,10/05/2021
Storm Bruce Katerinaevich,NASA,Journalist,17/11/2017
Maximoff Ben Svetlanaevich,Palmer Technologies,Reporter,18/10/2017
Storm Tony Irinaevich,Central City Police Department,CEO,13/12/2021
Todd Barry Dariaevich,CatCo Worldwide Media,Agent,12/03/2017
Jones Steve Elenaevich,Rand Enterprises,Agent,08/12/2021
Zor-El David Sidorovich,Army,Model,10/03/2023
Jones Clark Elenaevich,Army,Lawyer,14/12/2016
Zor-El Daniel Ivanovich,Oscorp Industries,Air Force Pilot,14/06/2017
Stark Clark Katerinaevich,Central City Police Department,Agent,22/07/2021
Rand Peter Katerinaevich,Alias Investigations,CEO,11/03/2021
Danvers Oliver Nikolaevich,Gamma Research,Journalist,06/02/2020
Storm Barry Sidorovich,Oscorp Industries,Model,23/09/2020
Danvers Clark Svetlanaevich,Queen Industries,Reporter,08/06/2023
Carter Peter Svetlanaevich,Daily Planet,CEO,07/09/2020
Stark Norman Sidorovich,Army,CEO,08/07/2018
Smoak Norman Petrovich,Queen Industries,Journalist,29/09/2021
Cain Wade Svetlanaevich,Queen Industries,Air Force Pilot,17/10/2021
Jones Daniel Katerinaevich,Fantastic Four,CEO,11/06/2024
Maximoff Matt Irinaevich,CatCo Worldwide Media,Agent,22/10/2022
White Oliver Nikolaevich,Alias Investigations,Soldier,14/09/2016
Wilson Jason Katerinaevich,Gamma Research,Archer,28/06/2020
White Peter Petrovich,Wayne Enterprises,Photographer,23/03/2017
Maximoff Walter Nikolaevich,Palmer Technologies,IT Specialist,26/11/2022
Palpatine Wade Maryevich,Gamma Research,Photographer,12/05/2018
Wayne Steve Irinaevich,Fantastic Four,Reporter,27/02/2019
Storm Tony Elenaevich,Alias Investigations,Scientist,05/08/2024
Smoak Jason Nataliaevich,Rand Enterprises,Scientist,21/05/2017
Cain Jason Petrovich,Oscorp Industries,Private Investigator,23/06/2024
White David Petrovich,NASA,Reporter,02/06/2023
Palpatine Peter Sidorovich,Central City Police Department,Lawyer,07/07/2022
Kent Ben Dariaevich,Wayne Enterprises,Model,25/04/2023
White Ben Nikolaevich,CatCo Worldwide Media,Reporter,20/03/2022
Kent Clark Katerinaevich,Queen Industries,Scientist,28/09/2016
Todd Tony Svetlanaevich,Gamma Research,Spy,02/02/2021
Todd Norman Irinaevich,S.H.I.E.L.D.,Spy,11/12/2017
Zor-El Matt Ivanovich,Central City Police Department,Spy,20/02/2018
Zor-El Clark Sidorovich,League of Assassins,Soldier,18/05/2019
Cho Tony Olgaevich,Queen Industries,Lawyer,21/02/2024
Osborn Norman Elenaevich,League of Assassins,CEO,24/10/2019
Todd Tony Katerinaevich,NASA,Private Investigator,20/07/2017
Danvers Tony Maryevich,Alias Investigations,Model,27/07/2023
Palpatine Barry Olgaevich,Oscorp Industries,CEO,13/02/2020
Lane David Olgaevich,Rand Enterprises,Archer,17/11/2022
Bishop Matt Nataliaevich,Daily Planet,Private Investigator,21/06/2019
Parker Bruce Petrovich,CatCo Worldwide Media,Journalist,27/07/2018
Allen Oliver Olgaevich,Alias Investigations,Model,04/12/2016
Rand Steve Petrovich,Oscorp Industries,Soldier,11/08/2017
Rogers Steve Dariaevich,Fantastic Four,Soldier,08/01/2023
Reilly Norman Petrovich,Army,Journalist,05/02/2017
Danvers David Katerinaevich,NASA,Model,30/07/2018
Rogers Matt Petrovich,S.H.I.E.L.D.,Agent,18/09/2018
Rand Norman Katerinaevich,Gamma Research,CEO,12/04/2019
Reilly Wade Svetlanaevich,SSR,Agent,23/10/2023
Storm Clark Elenaevich,Stark Industries,Soldier,07/03/2022
Kent Jason Nikolaevich,NASA,Agent,23/01/2022
Danvers Norman Tatianaevich,CatCo Worldwide Media,Soldier,02/01/2024
Queen David Svetlanaevich,Army,IT Specialist,06/12/2019
Storm Wade Katerinaevich,Oscorp Industries,Private Investigator,27/08/2021
Jones Norman Ivanovich,Alias Investigations,Journalist,04/09/2020
Todd Bruce Dariaevich,Central City Police Department,Lawyer,26/05/2018
Cain David Katerinaevich,S.H.I.E.L.D.,Private Investigator,04/01/2020
Danvers Barry Sidorovich,Wayne Enterprises,Scientist,09/07/2019
Parker Oliver Elenaevich,CatCo Worldwide Media,Reporter,11/10/2016
Jones Oliver Maryevich,S.H.I.E.L.D.,Reporter,04/06/2020
Bishop Walter Katerinaevich,Fantastic Four,Journalist,11/08/2021
Jones Clark Nikolaevich,Wayne Enterprises,Air Force Pilot,16/05/2019
Stark Barry Katerinaevich,SSR,Private Investigator,15/08/2022
Osborn Walter Ivanovich,Queen Industries,Air Force Pilot,23/06/2023
Storm Daniel Svetlanaevich,S.H.I.E.L.D.,Scientist,17/07/2021
Wilson Matt Irinaevich,Fantastic Four,CEO,21/05/2019
Maximoff Tony Nataliaevich,Daily Planet,Spy,26/08/2022
Romanoff Oliver Nikolaevich,Central City Police Department,Journalist,22/05/2018
Queen Bruce Dariaevich,League of Assassins,Lawyer,28/11/2019
Kent Tony Nataliaevich,Rand Enterprises,Agent,25/03/2018
Todd Oliver Irinaevich,Daily Planet,Reporter,04/04/2018
Storm Matt Svetlanaevich,Daily Planet,Air Force Pilot,06/12/2018
Stark Bruce Maryevich,Stark Industries,Private Investigator,21/03/2018
Zor-El Jason Nataliaevich,CatCo Worldwide Media,Air Force Pilot,15/09/2017
Carter Daniel Elenaevich,Oscorp Industries,CEO,08/04/2022
Queen Bruce Petrovich,Daily Planet,Agent,18/07/2017
Cho Barry Petrovich,Queen Industries,Spy,28/12/2017
Palpatine Barry Katerinaevich,CatCo Worldwide Media,Air Force Pilot,14/01/2024
Osborn Clark Katerinaevich,SSR,Journalist,04/01/2020
Storm Walter Katerinaevich,Central City Police Department,Soldier,09/04/2018
Watson Walter Irinaevich,Stark Industries,CEO,04/07/2021
Romanoff Norman Ivanovich,League of Assassins,Model,24/10/2019
Wilson David Petrovich,League of Assassins,Private Investigator,10/01/2018
Cain Matt Irinaevich,Gamma Research,Scientist,24/01/2024
Cain Tony Dariaevich,CatCo Worldwide Media,Soldier,29/07/2017
Zor-El Walter Sidorovich,League of Assassins,IT Specialist,06/09/2016
Lane Tony Irinaevich,Rand Enterprises,Air Force Pilot,24/10/2018
Danvers Norman Dariaevich,Oscorp Industries,Scientist,07/05/2019
Smoak Peter Olgaevich,S.H.I.E.L.D.,Archer,01/12/2020
Jones Wade Petrovich,NASA,Spy,04/08/2017
Todd Norman Petrovich,Oscorp Industries,Private Investigator,27/12/2020
Jones David Maryevich,Gamma Research,Agent,21/10/2018
Palpatine Tony Maryevich,Queen Industries,Reporter,26/05/2024
Bishop Barry Katerinaevich,Alias Investigations,Spy,20/03/2019
Maximoff Norman Dariaevich,SSR,Air Force Pilot,08/12/2022
Romanoff Steve Elenaevich,Queen Industries,CEO,01/06/2019
White Clark Tatianaevich,Wayne Enterprises,Lawyer,22/10/2022
Cho Clark Sidorovich,Central City Police Department,Journalist,24/04/2019
Kent Barry Sidorovich,S.H.I.E.L.D.,Archer,03/02/2022
Romanoff Ben Tatianaevich,League of Assassins,CEO,19/12/2017
Danvers Matt Irinaevich,Army,Model,31/03/2022
Rogers Daniel Nikolaevich,Central City Police Department,Lawyer,11/07/2019
Osborn Norman Nataliaevich,League of Assassins,Agent,17/05/2019
Wayne Norman Irinaevich,Wayne Enterprises,Soldier,19/02/2019
Watson Jason Olgaevich,Central City Police Department,Private Investigator,05/09/2021
Wilson Daniel Maryevich,Central City Police Department,Agent,26/08/2016
Palpatine Wade Elenaevich,Army,Air Force Pilot,30/05/2018
Cain Barry Elenaevich,SSR,Spy,02/05/2024
Jones Walter Elenaevich,Daily Planet,Agent,08/03/2022
Murdock Daniel Nikolaevich,League of Assassins,Reporter,16/08/2016
Parker Jason Nikolaevich,Gamma Research,Scientist,27/08/2017
Carter Bruce Katerinaevich,Army,Reporter,19/11/2018
Murdock David Sidorovich,SSR,Scientist,24/01/2019
Reilly Walter Katerinaevich,Rand Enterprises,Air Force Pilot,21/06/2019
Todd Peter Sidorovich,Wayne Enterprises,Lawyer,08/02/2017
Wilson Peter Tatianaevich,Fantastic Four,Journalist,18/01/2023
Gale Norman Irinaevich,Daily Planet,Journalist,28/08/2016
Gale Daniel Olgaevich,Army,CEO,17/11/2021
Parker Wade Irinaevich,Wayne Enterprises,Reporter,28/06/2021
Rand Oliver Nikolaevich,Gamma Research,Soldier,04/02/2021
Reilly Matt Nikolaevich,Daily Planet,Agent,01/06/2019
Allen Peter Nataliaevich,Daily Planet,Model,19/12/2017
White Steve Dariaevich,NASA,Spy,19/04/2020
Wayne Oliver Dariaevich,League of Assassins,Agent,10/07/2020
Smoak Peter Nataliaevich,Wayne Enterprises,CEO,30/09/2017
Cho Matt Nikolaevich,Rand Enterprises,Soldier,29/11/2016
Kent Walter Olgaevich,Alias Investigations,CEO,28/08/2018
White Barry Nikolaevich,Rand Enterprises,Reporter,16/08/2016
Allen Daniel Irinaevich,S.H.I.E.L.D.,CEO,09/02/2019
White Matt Ivanovich,Gamma Research,Model,21/05/2020
Maximoff Oliver Irinaevich,Palmer Technologies,Lawyer,19/09/2020
Jones Ben Maryevich,Alias Investigations,Photographer,03/06/2018
Lane Daniel Sidorovich,Oscorp Industries,Soldier,15/03/2020
Rand Tony Nataliaevich,Oscorp Industries,Soldier,02/05/2023
Lane Tony Sidorovich,NASA,Model,26/07/2022
Todd Bruce Nikolaevich,Queen Industries,Spy,11/11/2018
Romanoff Ben Tatianaevich,League of Assassins,Private Investigator,01/12/2020
Allen Steve Maryevich,Rand Enterprises,CEO,23/01/2020
Bishop Steve Olgaevich,Oscorp Industries,Journalist,06/03/2023
Romanoff Steve Katerinaevich,Alias Investigations,Air Force Pilot,16/04/2023
Romanoff Ben Olgaevich,NASA,Model,28/12/2021
Rand Wade Petrovich,Wayne Enterprises,Journalist,25/11/2020
Reilly Daniel Sidorovich,NASA,Scientist,03/10/2020
Gale Matt Nikolaevich,Alias Investigations,Spy,23/12/2019
Queen Daniel Sidorovich,Central City Police Department,Model,02/12/2021
Wayne Oliver Dariaevich,NASA,Journalist,25/04/2023
Storm Tony Irinaevich,Rand Enterprises,Agent,24/05/2024
Queen David Elenaevich,Stark Industries,Scientist,15/04/2020
Wayne Bruce Tatianaevich,S.H.I.E.L.D.,Agent,22/09/2016
Storm Steve Nikolaevich,Alias Investigations,Lawyer,12/01/2019
Maximoff David Irinaevich,Daily Planet,Air Force Pilot,29/12/2018
Wayne Clark Dariaevich,CatCo Worldwide Media,Private Investigator,08/06/2023
Bishop Matt Elenaevich,Alias Investigations,Archer,30/05/2023
Todd David Ivanovich,SSR,Model,28/02/2020
Maximoff Oliver Olgaevich,NASA,Air Force Pilot,09/09/2020
Danvers Barry Svetlanaevich,Fantastic Four,Spy,18/05/2023
Smoak Daniel Elenaevich,Alias Investigations,CEO,19/12/2021
Zor-El Matt Olgaevich,Gamma Research,Soldier,20/04/2019
Jones Oliver Ivanovich,CatCo Worldwide Media,Model,02/11/2021
Rand Oliver Ivanovich,S.H.I.E.L.D.,Photographer,05/01/2017
Allen Ben Petrovich,Fantastic Four,Photographer,29/06/2023
Zor-El Barry Olgaevich,Oscorp Industries,Model,13/02/2022
White Matt Dariaevich,Daily Planet,Lawyer,07/12/2022
Carter Jason Ivanovich,Daily Planet,Reporter,21/01/2020
Wayne David Olgaevich,NASA,CEO,11/10/2017
Osborn Tony Elenaevich,SSR,Archer,16/11/2022
Gale Ben Nikolaevich,Alias Investigations,Reporter,19/08/2020
Murdock Matt Irinaevich,League of Assassins,Journalist,24/11/2018
Carter Clark Nikolaevich,Stark Industries,Journalist,14/02/2022
Zor-El Walter Maryevich,Oscorp Industries,Reporter,05/10/2023
Palpatine Walter Petrovich,S.H.I.E.L.D.,Reporter,03/06/2021
Parker Steve Elenaevich,Rand Enterprises,Private Investigator,09/03/2023
Wayne Steve Irinaevich,CatCo Worldwide Media,Archer,23/04/2023
Parker Matt Nikolaevich,Palmer Technologies,Private Investigator,25/10/2018
Zor-El Peter Petrovich,Queen Industries,Soldier,08/12/2021
Storm Norman Elenaevich,Alias Investigations,Soldier,20/04/2021
Todd Matt Svetlanaevich,Army,Soldier,16/09/2017
Wayne Walter Petrovich,Stark Industries,Spy,26/02/2019
Wilson Oliver Olgaevich,Stark Industries,Spy,03/06/2018
Reilly Tony Nataliaevich,Oscorp Industries,Reporter,10/10/2017
Jones Peter Irinaevich,SSR,Journalist,06/09/2019
Rand Clark Elenaevich,Queen Industries,Journalist,17/03/2021
Todd Jason Elenaevich,Stark Industries,CEO,26/04/2017
Stark David Sidorovich,Palmer Technologies,Photographer,18/05/2023
Reilly Norman Tatianaevich,NASA,Lawyer,31/10/2017
Jones Daniel Maryevich,Alias Investigations,Archer,09/10/2018
Smoak Steve Dariaevich,Wayne Enterprises,IT Specialist,02/05/2018
Gale Steve Katerinaevich,Wayne Enterprises,Scientist,04/08/2021
Smoak Wade Nataliaevich,SSR,Soldier,07/12/2016
Storm David Maryevich,Oscorp Industries,Model,25/12/2017
Wilson Oliver Ivanovich,Rand Enterprises,Agent,18/01/2024
Palpatine Clark Tatianaevich,Daily Planet,Spy,29/10/2021
Rogers Norman Petrovich,NASA,Photographer,01/08/2020
Wayne Tony Tatianaevich,S.H.I.E.L.D.,Scientist,08/08/2018
Kent Bruce Elenaevich,Palmer Technologies,Archer,29/02/2024
Lane Wade Sidorovich,Gamma Research,Private Investigator,11/12/2022
Rogers Oliver Nikolaevich,Alias Investigations,Photographer,18/11/2019
Murdock Peter Olgaevich,Oscorp Industries,Lawyer,20/01/2024
Smoak Clark Ivanovich,SSR,Scientist,20/06/2020
Rogers Peter Maryevich,Central City Police Department,Model,02/08/2018
Maximoff Matt Maryevich,Daily Planet,Scientist,11/03/2021
Jones Tony Petrovich,Central City Police Department,Soldier,01/11/2022
Maximoff Wade Ivanovich,Rand Enterprises,CEO,26/06/2020
Murdock Tony Katerinaevich,Gamma Research,IT Specialist,09/12/2023
Smoak Tony Petrovich,NASA,Photographer,25/08/2022
Todd Jason Petrovich,Rand Enterprises,CEO,15/11/2018
Osborn Norman Olgaevich,CatCo Worldwide Media,Archer,09/10/2016
Palpatine Daniel Sidorovich,NASA,IT Specialist,20/11/2021
Danvers Oliver Irinaevich,S.H.I.E.L.D.,Scientist,26/12/2020
Rand Wade Ivanovich,CatCo Worldwide Media,Reporter,08/10/2019
Watson Wade Nikolaevich,Stark Industries,Lawyer,22/08/2018
Cain Wade Olgaevich,Palmer Technologies,Air Force Pilot,01/12/2019
Romanoff Steve Petrovich,SSR,Journalist,19/05/2023
Rand Barry Nikolaevich,Alias Investigations,Journalist,10/08/2022
Maximoff Steve Svetlanaevich,NASA,Journalist,30/10/2021
Parker Oliver Petrovich,Alias Investigations,Soldier,14/07/2024
Palpatine Peter Dariaevich,Daily Planet,Scientist,21/05/2021
Kent Wade Dariaevich,Palmer Technologies,Reporter,18/04/2019
Todd Ben Sidorovich,CatCo Worldwide Media,Spy,22/07/2019
Bishop Daniel Irinaevich,Wayne Enterprises,Photographer,20/06/2023
Danvers Peter Nikolaevich,Queen Industries,Air Force Pilot,01/01/2018
Todd Barry Katerinaevich,Fantastic Four,CEO,24/03/2023
White Jason Sidorovich,Rand Enterprises,Archer,05/09/2017
Zor-El Ben Olgaevich,Central City Police Department,Lawyer,19/10/2020
Bishop Peter Petrovich,Oscorp Industries,Reporter,05/07/2020
Lane David Sidorovich,SSR,Spy,30/10/2019
Lane Daniel Ivanovich,Wayne Enterprises,Soldier,13/03/2023
Reilly Jason Ivanovich,Central City Police Department,Photographer,08/04/2019
Maximoff Clark Svetlanaevich,Rand Enterprises,Air Force Pilot,04/10/2019
Murdock Wade Tatianaevich,Rand Enterprises,Agent,25/07/2017
Queen Ben Petrovich,League of Assassins,Scientist,18/11/2019
Cain Jason Irinaevich,Rand Enterprises,Photographer,12/09/2022
Danvers Tony Katerinaevich,NASA,IT Specialist,05/07/2022
Cain Wade Tatianaevich,Rand Enterprises,Air Force Pilot,12/12/2018
Watson Norman Nikolaevich,Queen Industries,Photographer,23/11/2017
Watson Jason Petrovich,Wayne Enterprises,Air Force Pilot,08/02/2021
Rand Matt Elenaevich,NASA,Private Investigator,27/01/2017
Zor-El Steve Nikolaevich,League of Assassins,Spy,11/08/2023
Gale David Nikolaevich,Queen Industries,CEO,01/10/2018
Bishop Jason Svetlanaevich,League of Assassins,Reporter,13/12/2023
Danvers Wade Nikolaevich,Oscorp Industries,Private Investigator,18/04/2021
Danvers Norman Olgaevich,SSR,Lawyer,08/08/2017
Palpatine Bruce Nataliaevich,Rand Enterprises,Reporter,29/12/2017
Stark Norman Olgaevich,Gamma Research,Model,25/07/2023
Osborn Peter Nikolaevich,League of Assassins,Archer,10/04/2020
Stark Ben Petrovich,Fantastic Four,Agent,12/10/2017
Cain Daniel Maryevich,Gamma Research,Journalist,26/05/2018
Bishop Ben Svetlanaevich,Gamma Research,Scientist,07/03/2019
Murdock Jason Ivanovich,Daily Planet,Private Investigator,29/04/2017
Kent Peter Dariaevich,Army,Lawyer,11/01/2023
Smoak David Maryevich,CatCo Worldwide Media,Air Force Pilot,16/03/2023
Romanoff Barry Maryevich,League of Assassins,Model,11/01/2023
White Daniel Tatianaevich,Gamma Research,CEO,31/12/2017
Smoak Ben Olgaevich,Fantastic Four,CEO,24/02/2021
Cho David Katerinaevich,Central City Police Department,Photographer,16/01/2018
Lane Peter Nikolaevich,Central City Police Department,Archer,26/09/2022
Rogers David Svetlanaevich,CatCo Worldwide Media,Private Investigator,08/01/2017
Storm Wade Sidorovich,Army,Scientist,17/08/2019
Bishop Clark Olgaevich,NASA,CEO,11/02/2024
Gale Steve Dariaevich,Rand Enterprises,Spy,25/01/2024
Allen Walter Nataliaevich,SSR,Reporter,21/09/2022
Romanoff Norman Tatianaevich,Central City Police Department,Spy,12/12/2022
Lane Ben Nataliaevich,CatCo Worldwide Media,Photographer,05/11/2018
Romanoff Barry Sidorovich,CatCo Worldwide Media,Reporter,26/01/2017
Stark Norman Ivanovich,S.H.I.E.L.D.,Archer,07/02/2019
Palpatine Bruce Sidorovich,CatCo Worldwide Media,CEO,17/06/2022
Watson Walter Tatianaevich,Alias Investigations,Photographer,20/09/2018
Allen Bruce Olgaevich,Queen Industries,Reporter,13/12/2016
Rand David Dariaevich,Daily Planet,Spy,05/05/2017
Wilson Jason Maryevich,Army,Reporter,11/12/2020
Lane Steve Elenaevich,CatCo Worldwide Media,Scientist,15/07/2018
Rogers Steve Elenaevich,SSR,IT Specialist,30/11/2018
Cho Barry Maryevich,SSR,Photographer,17/02/2020
Lane Matt Tatianaevich,Army,Model,20/12/2023
Rogers Ben Tatianaevich,Army,Lawyer,04/09/2016
Storm Steve Ivanovich,Daily Planet,Journalist,22/05/2020
Queen Barry Katerinaevich,Central City Police Department,Soldier,15/02/2018
Murdock Jason Dariaevich,Stark Industries,Scientist,28/12/2022
Rogers Daniel Dariaevich,Central City Police Department,Agent,23/01/2022
Jones Norman Nikolaevich,NASA,Model,30/03/2018
Cho Ben Nikolaevich,Daily Planet,Model,22/09/2023
Reilly Wade Elenaevich,Central City Police Department,Lawyer,13/01/2019
Stark Clark Tatianaevich,Oscorp Industries,Agent,12/09/2020
Storm Wade Katerinaevich,Wayne Enterprises,Spy,11/06/2022
Gale Barry Olgaevich,S.H.I.E.L.D.,Journalist,19/11/2021
Zor-El Oliver Nikolaevich,Army,Photographer,07/05/2017
Wayne Clark Ivanovich,Queen Industries,Photographer,25/01/2019
Gale Tony Irinaevich,CatCo Worldwide Media,Archer,04/07/2022
Parker Barry Ivanovich,CatCo Worldwide Media,Spy,09/09/2023
Reilly Ben Katerinaevich,Gamma Research,CEO,04/10/2017
White Matt Sidorovich,Fantastic Four,IT Specialist,17/07/2024
Maximoff Tony Petrovich,S.H.I.E.L.D.,CEO,05/03/2019
Watson Clark Nataliaevich,Oscorp Industries,Air Force Pilot,25/02/2017
Danvers Peter Olgaevich,League of Assassins,CEO,04/09/2020
Carter Barry Petrovich,SSR,Air Force Pilot,28/10/2020
Maximoff Ben Katerinaevich,Central City Police Department,Spy,17/07/2024
Cain David Elenaevich,CatCo Worldwide Media,Soldier,16/02/2020
Palpatine Wade Nataliaevich,Queen Industries,Photographer,14/10/2022
Romanoff Ben Svetlanaevich,CatCo Worldwide Media,Model,21/11/2016
Rand Oliver Maryevich,Palmer Technologies,Air Force Pilot,30/05/2018
Wilson Matt Tatianaevich,Wayne Enterprises,Model,08/04/2024
Allen Clark Elenaevich,Wayne Enterprises,Journalist,02/06/2017
Osborn Peter Tatianaevich,Oscorp Industries,Archer,11/10/2019
Zor-El Norman Nikolaevich,S.H.I.E.L.D.,Photographer,01/11/2022
Lane Peter Ivanovich,Queen Industries,Journalist,12/09/2017
Zor-El Tony Dariaevich,Wayne Enterprises,Scientist,03/06/2023
Smoak Walter Petrovich,CatCo Worldwide Media,CEO,27/07/2023
Osborn Matt Sidorovich,CatCo Worldwide Media,Scientist,20/02/2019
Parker Clark Tatianaevich,Stark Industries,Private Investigator,20/10/2019
Rogers Jason Tatianaevich,Oscorp Industries,Air Force Pilot,09/02/2024
Watson Tony Tatianaevich,Army,Scientist,06/08/2019
Maximoff Wade Nataliaevich,League of Assassins,Model,02/12/2020
Wilson Jason Irinaevich,Wayne Enterprises,IT Specialist,03/10/2021
Gale Norman Sidorovich,Wayne Enterprises,CEO,12/09/2018
Maximoff David Svetlanaevich,Oscorp Industries,Lawyer,06/02/2020
Rand Peter Katerinaevich,NASA,Photographer,02/05/2017
Watson Barry Tatianaevich,Army,Archer,11/12/2022
Danvers Wade Svetlanaevich,Queen Industries,Reporter,29/07/2018
Allen David Tatianaevich,Fantastic Four,Lawyer,28/03/2021
Wayne Norman Petrovich,Wayne Enterprises,Private Investigator,27/11/2017
Watson Clark Nataliaevich,Palmer Technologies,Lawyer,06/04/2018
Wilson Barry Tatianaevich,Queen Industries,Journalist,20/06/2023
Zor-El Oliver Elenaevich,Stark Industries,Scientist,02/03/2024
Queen Peter Katerinaevich,Army,Archer,03/07/2021
Bishop Peter Petrovich,Daily Planet,Journalist,09/08/2022
Jones Clark Katerinaevich,Army,Spy,14/01/2020
Gale Peter Olgaevich,Fantastic Four,Soldier,11/04/2020
Zor-El Peter Svetlanaevich,Army,Lawyer,06/03/2023
Lane Peter Svetlanaevich,Queen Industries,Soldier,09/10/2021
Carter David Irinaevich,Central City Police Department,IT Specialist,05/09/2021
Jones Clark Tatianaevich,Daily Planet,Archer,18/02/2020
Storm Peter Sidorovich,Palmer Technologies,Model,13/02/2018
Osborn Jason Elenaevich,S.H.I.E.L.D.,Reporter,25/06/2020
Queen Oliver Elenaevich,Palmer Technologies,CEO,24/08/2016
Wilson Barry Irinaevich,Wayne Enterprises,Lawyer,22/03/2019
Storm Bruce Svetlanaevich,Alias Investigations,Archer,10/08/2020
Cho Norman Maryevich,Oscorp Industries,Soldier,17/12/2021
Jones Barry Tatianaevich,Central City Police Department,Soldier,03/10/2022
Zor-El Barry Sidorovich,Rand Enterprises,CEO,27/01/2018
Cain Oliver Svetlanaevich,S.H.I.E.L.D.,Air Force Pilot,31/05/2019
Kent Steve Dariaevich,S.H.I.E.L.D.,Journalist,08/10/2023
Queen David Irinaevich,League of Assassins,Archer,25/11/2016
White Jason Svetlanaevich,Daily Planet,CEO,31/08/2017
Zor-El Ben Olgaevich,Oscorp Industries,Photographer,12/08/2019
Zor-El Clark Nikolaevich,League of Assassins,Private Investigator,06/12/2022
Todd Oliver Nikolaevich,Stark Industries,Model,13/10/2016
Zor-El Tony Svetlanaevich,Army,IT Specialist,23/07/2021
Bishop Wade Sidorovich,Wayne Enterprises,Photographer,05/11/2021
Lane Barry Irinaevich,NASA,CEO,26/09/2018
Carter Barry Maryevich,Central City Police Department,Archer,26/04/2020
Queen Oliver Elenaevich,SSR,IT Specialist,27/08/2019
Lane Peter Katerinaevich,Stark Industries,Private Investigator,29/06/2024
Romanoff Matt Maryevich,Palmer Technologies,Photographer,06/06/2018
Gale Clark Tatianaevich,Daily Planet,Soldier,20/05/2018
Rogers Barry Katerinaevich,SSR,Model,18/01/2021
Todd Wade Nikolaevich,League of Assassins,CEO,18/02/2020
Wilson David Svetlanaevich,Oscorp Industries,Air Force Pilot,12/11/2021
Rogers Matt Irinaevich,S.H.I.E.L.D.,Photographer,13/07/2023
Allen Oliver Elenaevich,Fantastic Four,CEO,24/10/2016
Wilson Matt Nataliaevich,NASA,Spy,20/04/2024
Carter Norman Elenaevich,SSR,Photographer,20/01/2024
Todd Wade Olgaevich,Palmer Technologies,Soldier,18/12/2019
