Full Name,Department,Job Title,Hiring day
Allen Oliver Sidorovich,Wayne Enterprises,Spy,05/10/2017
Reilly Jason Ivanovich,Stark Industries,Soldier,01/06/2018
Watson Oliver Katerinaevich,Daily Planet,Journalist,13/10/2022
Parker Jason Elenaevich,Daily Planet,Model,09/06/2020
Cho Ben Petrovich,Daily Planet,Reporter,22/09/2017
Gale Oliver Ivanovich,CatCo Worldwide Media,CEO,30/10/2017
Gale David Katerinaevich,SSR,IT Specialist,02/09/2019
Reilly Peter Nikolaevich,CatCo Worldwide Media,Lawyer,21/10/2020
Maximoff Barry Petrovich,Army,Archer,10/05/2017
Storm Bruce Maryevich,Stark Industries,Lawyer,03/01/2024
Watson David Nikolaevich,Fantastic Four,Scientist,26/02/2021
Queen Oliver Sidorovich,NASA,CEO,04/06/2020
Allen Daniel Irinaevich,SSR,Model,08/10/2016
Murdock Jason Olgaevich,Alias Investigations,Soldier,05/10/2017
Osborn Wade Ivanovich,Palmer Technologies,Soldier,14/11/2022
Zor-El Oliver Maryevich,SSR,Agent,25/07/2020
Murdock Peter Sidorovich,Queen Industries,Model,19/07/2017
Queen Matt Petrovich,Fantastic Four,Journalist,27/07/2018
Palpatine Barry Nataliaevich,Alias Investigations,Reporter,11/01/2017
Carter Daniel Ivanovich,SSR,Spy,09/05/2020
Todd Bruce Katerinaevich,Stark Industries,Scientist,19/11/2020
Cho Peter Dariaevich,Gamma Research,Air Force Pilot,21/08/2016
Bishop Norman Dariaevich,Oscorp Industries,Model,17/03/2021
Stark David Svetlanaevich,Central City Police Department,Model,22/09/2019
Carter Peter Olgaevich,CatCo Worldwide Media,Scientist,19/11/2016
Zor-El Clark Maryevich,CatCo Worldwide Media,IT Specialist,07/02/2022
Reilly Tony Nikolaevich,Stark Industries,CEO,02/11/2019
Allen Tony Olgaevich,Oscorp Industries,Journalist,08/10/2018
Kent Jason Petrovich,S.H.I.E.L.D.,CEO,18/03/2022
Murdock Steve Nikolaevich,Daily Planet,Model,05/02/2018
Gale Tony Maryevich,Palmer Technologies,Air Force Pilot,30/05/2024
White Barry Petrovich,Oscorp Industries,Reporter,13/02/2023
White Norman Sidorovich,Rand Enterprises,Photographer,08/12/2018
Parker Daniel Tatianaevich,SSR,Journalist,23/11/2017
Queen Oliver Tatianaevich,SSR,Agent,06/06/2021
Murdock Norman Elenaevich,Gamma Research,Scientist,06/08/2019
Todd Bruce Nikolaevich,Gamma Research,Air Force Pilot,20/03/2018
Wayne David Tatianaevich,Queen Industries,Private Investigator,25/10/2017
Cho Tony Nikolaevich,Fantastic Four,Archer,24/02/2017
Romanoff Ben Sidorovich,Stark Industries,Air Force Pilot,07/11/2020
Rand Wade Sidorovich,NASA,CEO,23/12/2020
Murdock Steve Ivanovich,Central City Police Department,Archer,21/12/2018
Stark Peter Katerinaevich,NASA,Lawyer,01/09/2016
Romanoff Bruce Olgaevich,Alias Investigations,CEO,12/06/2018
Palpatine Daniel Ivanovich,Wayne Enterprises,Private Investigator,20/09/2017
Allen Bruce Katerinaevich,Rand Enterprises,Scientist,02/06/2022
Smoak Bruce Sidorovich,League of Assassins,Air Force Pilot,11/11/2023
Cain Peter Olgaevich,Queen Industries,Reporter,27/01/2023
Osborn Jason Dariaevich,Rand Enterprises,Reporter,15/04/2017
Palpatine Peter Ivanovich,Alias Investigations,CEO,16/06/2017
Danvers Wade Katerinaevich,Queen Industries,Photographer,22/02/2023
Carter Clark Tatianaevich,Alias Investigations,Air Force Pilot,26/05/2019
Palpatine Wade Sidorovich,S.H.I.E.L.D.,Spy,23/01/2017
Rogers Clark Katerinaevich,Army,Agent,30/01/2018
Parker Bruce Irinaevich,League of Assassins,IT Specialist,28/02/2024
Watson Bruce Nikolaevich,Palmer Technologies,Private Investigator,14/02/2017
Jones Wade Sidorovich,S.H.I.E.L.D.,Archer,14/02/2023
Wayne Steve Maryevich,Army,Private Investigator,29/10/2017
Rogers Barry Irinaevich,NASA,Spy,27/03/2024
Wilson Wade Dariaevich,Palmer Technologies,CEO,06/04/2018
Cain Steve Ivanovich,Wayne Enterprises,Model,09/10/2021
Parker Wade Katerinaevich,Fantastic Four,Soldier,25/03/2021
Maximoff Steve Katerinaevich,SSR,Lawyer,14/05/2021
Jones Walter Svetlanaevich,NASA,CEO,26/04/2018
Bishop Peter Elenaevich,Queen Industries,Spy,31/12/2023
Reilly Ben Svetlanaevich,Rand Enterprises,Spy,14/01/2017
Maximoff Tony Petrovich,Daily Planet,Journalist,18/11/2022
Lane David Ivanovich,Gamma Research,Air Force Pilot,21/05/2018
Queen Tony Nikolaevich,SSR,Agent,15/10/2021
Rand Oliver Maryevich,Army,Agent,18/08/2021
Storm Tony Elenaevich,SSR,Journalist,15/04/2022
Rogers Daniel Svetlanaevich,Queen Industries,Archer,18/08/2023
Queen Walter Elenaevich,Daily Planet,Photographer,09/02/2017
Bishop Tony Sidorovich,Stark Industries,Reporter,16/05/2019
Stark Oliver Elenaevich,Army,Air Force Pilot,02/09/2022
Parker Bruce Maryevich,Queen Industries,Archer,12/09/2017
Maximoff Clark Nikolaevich,Palmer Technologies,Model,05/09/2016
Todd David Petrovich,Oscorp Industries,CEO,06/07/2024
White Barry Maryevich,Queen Industries,Reporter,26/05/2017
Jones Matt Ivanovich,Stark Industries,Photographer,25/09/2017
Bishop Steve Irinaevich,Army,Soldier,14/11/2018
Cain Bruce Petrovich,Fantastic Four,Air Force Pilot,20/09/2021
Cain Walter Maryevich,Oscorp Industries,Scientist,14/07/2021
Romanoff Norman Tatianaevich,Stark Industries,Journalist,28/10/2017
Queen Barry Nataliaevich,League of Assassins,Photographer,24/11/2023
Zor-El Walter Svetlanaevich,Rand Enterprises,Agent,21/02/2019
Parker Daniel Svetlanaevich,CatCo Worldwide Media,Agent,22/09/2016
Maximoff Barry Irinaevich,Queen Industries,Soldier,30/04/2023
Danvers Peter Katerinaevich,CatCo Worldwide Media,IT Specialist,03/12/2016
Danvers Ben Ivanovich,Rand Enterprises,Agent,12/06/2017
Romanoff Jason Tatianaevich,Daily Planet,Photographer,07/05/2022
Palpatine Ben Nikolaevich,SSR,Scientist,21/03/2019
Allen Wade Nataliaevich,NASA,Agent,11/07/2022
Gale Tony Elenaevich,Army,Scientist,27/07/2019
Murdock Bruce Svetlanaevich,Wayne Enterprises,CEO,28/08/2023
Jones David Katerinaevich,NASA,Archer,23/11/2019
Wilson Peter Dariaevich,CatCo Worldwide Media,Lawyer,27/09/2023
Jones Jason Irinaevich,Army,Lawyer,01/05/2021
Carter Steve Nikolaevich,CatCo Worldwide Media,IT Specialist,31/05/2017
Cain Tony Tatianaevich,League of Assassins,Journalist,22/05/2022
Maximoff Oliver Tatianaevich,Alias Investigations,Air Force Pilot,28/10/2020
Allen Walter Katerinaevich,Rand Enterprises,Archer,10/08/2019
Kent Bruce Dariaevich,Wayne Enterprises,Spy,29/03/2022
Rogers Oliver Nikolaevich,NASA,Archer,14/12/2017
Kent Daniel Olgaevich,Wayne Enterprises,Reporter,17/10/2018
Cho Bruce Nataliaevich,Daily Planet,Photographer,19/07/2018
Palpatine Ben Irinaevich,Army,CEO,13/10/2016
Bishop Jason Nikolaevich,Army,Agent,25/08/2023
Romanoff David Irinaevich,Gamma Research,CEO,05/03/2018
Romanoff Barry Svetlanaevich,CatCo Worldwide Media,Reporter,10/06/2019
Romanoff Ben Katerinaevich,League of Assassins,Air Force Pilot,16/07/2021
Gale Ben Tatianaevich,League of Assassins,Spy,09/03/2022
Carter Ben Svetlanaevich,Fantastic Four,Model,17/09/2023
Danvers Ben Dariaevich,League of Assassins,Model,12/10/2018
Smoak Bruce Irinaevich,Central City Police Department,IT Specialist,26/01/2023
Watson Matt Nikolaevich,Wayne Enterprises,CEO,09/04/2024
Osborn Tony Elenaevich,S.H.I.E.L.D.,Photographer,08/11/2021
Zor-El Bruce Sidorovich,Daily Planet,Photographer,17/05/2022
Zor-El Clark Elenaevich,Oscorp Industries,Spy,28/01/2019
Cain Clark Tatianaevich,CatCo Worldwide Media,Scientist,02/10/2018
Carter Wade Dariaevich,Stark Industries,Scientist,06/09/2023
Zor-El Walter Dariaevich,Gamma Research,CEO,18/07/2023
Todd Tony Katerinaevich,Alias Investigations,Scientist,07/07/2019
Cho Barry Petrovich,Daily Planet,Photographer,19/03/2021
Kent David Dariaevich,Daily Planet,Air Force Pilot,08/10/2022
Lane Steve Katerinaevich,Alias Investigations,Soldier,14/01/2020
Romanoff Clark Petrovich,Rand Enterprises,Spy,13/10/2019
Parker Ben Maryevich,Queen Industries,CEO,01/07/2022
Rogers Clark Olgaevich,Daily Planet,Model,16/05/2019
Romanoff Steve Ivanovich,NASA,Private Investigator,28/05/2018
Stark Oliver Dariaevich,CatCo Worldwide Media,Journalist,07/09/2017
Rand David Nikolaevich,Fantastic Four,Model,30/05/2020
Palpatine Clark Nataliaevich,SSR,Spy,03/05/2022
Smoak Barry Tatianaevich,NASA,Agent,15/05/2023
Rand Oliver Ivanovich,Fantastic Four,Model,28/02/2017
Smoak Wade Sidorovich,S.H.I.E.L.D.,Scientist,22/09/2019
Storm Bruce Elenaevich,Palmer Technologies,Soldier,20/03/2020
Rogers Norman Nikolaevich,Alias Investigations,Journalist,02/11/2018
Palpatine Steve Svetlanaevich,Queen Industries,IT Specialist,18/09/2021
Stark Steve Petrovich,S.H.I.E.L.D.,Lawyer,06/01/2018
Todd Barry Olgaevich,Wayne Enterprises,Private Investigator,07/11/2021
Palpatine Norman Tatianaevich,NASA,Model,12/12/2023
Kent Clark Nataliaevich,CatCo Worldwide Media,Archer,10/03/2017
Kent Bruce Ivanovich,S.H.I.E.L.D.,Spy,30/04/2021
Kent Matt Olgaevich,Daily Planet,Reporter,09/04/2023
Osborn Oliver Katerinaevich,CatCo Worldwide Media,Agent,26/06/2019
Queen Norman Sidorovich,Oscorp Industries,IT Specialist,23/09/2018
Osborn Daniel Nikolaevich,Queen Industries,Photographer,20/09/2016
Rogers Tony Petrovich,League of Assassins,Spy,05/07/2023
Queen Daniel Tatianaevich,Stark Industries,Archer,18/04/2018
Danvers Walter Nataliaevich,Army,Model,08/07/2023
Palpatine Daniel Olgaevich,Queen Industries,Photographer,18/11/2016
Smoak Walter Nataliaevich,Palmer Technologies,CEO,01/09/2020
Cain Walter Katerinaevich,League of Assassins,Lawyer,30/01/2019
Jones Jason Ivanovich,SSR,Agent,06/09/2022
Stark Matt Sidorovich,Rand Enterprises,Journalist,11/10/2021
Danvers Wade Tatianaevich,S.H.I.E.L.D.,CEO,09/10/2018
Stark Ben Nataliaevich,Alias Investigations,Spy,24/05/2021
Bishop Walter Sidorovich,Gamma Research,Journalist,24/05/2019
Romanoff Daniel Irinaevich,NASA,Journalist,26/03/2018
Rogers David Elenaevich,Rand Enterprises,Archer,13/12/2021
Watson Clark Katerinaevich,League of Assassins,Scientist,18/01/2020
Storm Steve Maryevich,SSR,Air Force Pilot,24/06/2022
Wayne Peter Sidorovich,Rand Enterprises,Air Force Pilot,11/12/2022
Lane Peter Ivanovich,Gamma Research,Model,03/09/2017
Zor-El Tony Irinaevich,Stark Industries,Reporter,30/08/2018
Watson Jason Olgaevich,S.H.I.E.L.D.,Reporter,01/06/2021
Lane Oliver Sidorovich,Stark Industries,Archer,15/11/2018
Zor-El Jason Dariaevich,Army,IT Specialist,28/11/2021
Gale Daniel Olgaevich,Wayne Enterprises,Journalist,22/03/2023
Osborn Bruce Maryevich,Rand Enterprises,Soldier,04/11/2023
Cho Wade Ivanovich,Oscorp Industries,Model,03/06/2019
Osborn Peter Elenaevich,SSR,Model,26/09/2018
Bishop Steve Olgaevich,Central City Police Department,Model,22/03/2020
Stark Wade Dariaevich,Oscorp Industries,Journalist,15/03/2020
Allen Tony Sidorovich,Army,Journalist,26/06/2018
Zor-El Barry Nataliaevich,SSR,CEO,27/09/2020
Storm Walter Dariaevich,Fantastic Four,Photographer,23/01/2023
Stark David Maryevich,Central City Police Department,Private Investigator,08/10/2018
Allen Oliver Irinaevich,Wayne Enterprises,Air Force Pilot,13/05/2022
Bishop Wade Dariaevich,Daily Planet,Spy,14/07/2020
Smoak Clark Elenaevich,Rand Enterprises,Lawyer,27/08/2020
Osborn Jason Tatianaevich,Rand Enterprises,Agent,24/07/2023
Osborn Jason Maryevich,CatCo Worldwide Media,Journalist,24/10/2017
Wayne Wade Katerinaevich,Rand Enterprises,Scientist,13/11/2016
Todd Jason Dariaevich,CatCo Worldwide Media,Agent,11/02/2021
Stark Barry Ivanovich,CatCo Worldwide Media,Archer,09/07/2024
Queen Matt Tatianaevich,Alias Investigations,Agent,01/10/2021
Osborn Bruce Elenaevich,Rand Enterprises,Archer,05/09/2019
Cho Peter Petrovich,Alias Investigations,CEO,18/04/2023
Wilson Bruce Tatianaevich,Gamma Research,Reporter,01/10/2020
Wayne Daniel Ivanovich,Gamma Research,Private Investigator,15/01/2020
Kent Wade Irinaevich,CatCo Worldwide Media,CEO,05/12/2022
Palpatine David Elenaevich,CatCo Worldwide Media,Air Force Pilot,31/12/2018
Kent Steve Elenaevich,Central City Police Department,Private Investigator,20/02/2020
Rogers Jason Maryevich,Rand Enterprises,Agent,09/06/2020
Todd Barry Sidorovich,SSR,Model,10/06/2022
Reilly Ben Maryevich,Daily Planet,Air Force Pilot,12/02/2017
Lane Oliver Katerinaevich,Fantastic Four,Photographer,29/12/2019
Todd Bruce Olgaevich,Palmer Technologies,CEO,28/01/2017
Zor-El Matt Petrovich,SSR,Air Force Pilot,18/06/2022
Gale Norman Ivanovich,S.H.I.E.L.D.,Spy,06/01/2017
Smoak Tony Ivanovich,S.H.I.E.L.D.,Soldier,07/06/2023
White Clark Tatianaevich,League of Assassins,Journalist,23/01/2020
White Norman Nataliaevich,Palmer Technologies,Private Investigator,10/02/2022
Lane Clark Dariaevich,CatCo Worldwide Media,Model,02/08/2020
Cain David Sidorovich,SSR,Photographer,17/04/2024
Storm Steve Tatianaevich,Fantastic Four,Soldier,24/07/2019
White Norman Olgaevich,CatCo Worldwide Media,Archer,14/03/2020
Todd Ben Svetlanaevich,S.H.I.E.L.D.,Agent,04/04/2024
Wilson Ben Ivanovich,Daily Planet,Private Investigator,30/04/2023
Queen Steve Petrovich,Wayne Enterprises,Agent,03/08/2020
White Oliver Maryevich,SSR,Archer,02/07/2018
Watson Wade Tatianaevich,Rand Enterprises,IT Specialist,22/07/2017
Jones Steve Maryevich,Oscorp Industries,Agent,02/09/2018
Kent Bruce Tatianaevich,Stark Industries,Spy,21/01/2020
Allen Tony Elenaevich,Queen Industries,IT Specialist,05/04/2024
Storm Matt Ivanovich,SSR,Reporter,18/08/2016
Todd Ben Svetlanaevich,Gamma Research,Private Investigator,20/08/2023
Stark Peter Katerinaevich,Gamma Research,Private Investigator,29/10/2021
Maximoff Norman Svetlanaevich,Daily Planet,CEO,05/02/2019
Zor-El Steve Elenaevich,Palmer Technologies,Private Investigator,13/07/2019
Romanoff Daniel Petrovich,Daily Planet,Reporter,24/07/2021
Rand Ben Maryevich,Stark Industries,Agent,26/03/2018
Wayne Matt Tatianaevich,NASA,Private Investigator,27/03/2019
Zor-El Peter Nataliaevich,SSR,Soldier,11/12/2017
Parker Matt Nataliaevich,Gamma Research,Photographer,07/04/2019
Palpatine Jason Maryevich,Oscorp Industries,CEO,20/08/2018
Rand Tony Svetlanaevich,Palmer Technologies,Private Investigator,04/03/2022
Smoak David Olgaevich,Stark Industries,Air Force Pilot,23/07/2023
Parker Daniel Petrovich,Central City Police Department,Private Investigator,18/12/2016
Rand Ben Olgaevich,Queen Industries,Agent,23/07/2023
Maximoff Walter Ivanovich,Queen Industries,Private Investigator,10/02/2023
Queen Walter Dariaevich,Central City Police Department,Agent,20/08/2019
Romanoff Matt Olgaevich,Wayne Enterprises,Archer,12/03/2023
Danvers Jason Petrovich,Gamma Research,Lawyer,18/11/2023
Wilson Jason Svetlanaevich,Palmer Technologies,Lawyer,07/03/2017
Storm Bruce Tatianaevich,NASA,Model,20/12/2019
Jones Ben Tatianaevich,CatCo Worldwide Media,Journalist,08/07/2023
Bishop Clark Katerinaevich,CatCo Worldwide Media,Lawyer,04/08/2017
Storm Tony Nataliaevich,CatCo Worldwide Media,Scientist,21/01/2017
Cho Wade Elenaevich,Queen Industries,Scientist,02/06/2024
Rand Wade Olgaevich,Army,Model,09/12/2017
White Matt Ivanovich,Gamma Research,CEO,10/01/2022
Cain Wade Ivanovich,League of Assassins,Journalist,07/09/2020
Kent Steve Nikolaevich,Wayne Enterprises,Model,23/12/2021
Carter Steve Dariaevich,CatCo Worldwide Media,Model,26/09/2020
Osborn Matt Elenaevich,Queen Industries,Photographer,24/01/2024
Osborn Barry Sidorovich,Daily Planet,IT Specialist,29/01/2017
Queen Ben Tatianaevich,Army,Agent,16/11/2023
Rand Matt Dariaevich,SSR,Journalist,22/03/2024
Maximoff Daniel Katerinaevich,Palmer Technologies,Private Investigator,10/09/2016
Bishop Barry Olgaevich,Gamma Research,Archer,24/10/2017
Lane Jason Irinaevich,Oscorp Industries,Spy,09/11/2022
Wayne Peter Elenaevich,Palmer Technologies,Spy,05/02/2018
Rogers Oliver Maryevich,CatCo Worldwide Media,Photographer,07/01/2024
Osborn Bruce Nikolaevich,SSR,CEO,29/11/2018
Carter Ben Sidorovich,Army,IT Specialist,10/01/2021
Smoak Ben Ivanovich,NASA,CEO,09/04/2019
Osborn Peter Petrovich,Oscorp Industries,IT Specialist,01/04/2024
White Wade Katerinaevich,SSR,Model,24/05/2021
Cain Peter Elenaevich,League of Assassins,CEO,08/04/2017
Watson Barry Svetlanaevich,Queen Industries,IT Specialist,06/03/2022
Lane Wade Irinaevich,Army,Air Force Pilot,21/08/2016
Palpatine Ben Tatianaevich,Alias Investigations,Spy,06/11/2022
Carter Jason Ivanovich,Wayne Enterprises,Soldier,01/03/2019
Danvers Oliver Nataliaevich,Rand Enterprises,CEO,07/07/2018
Carter Norman Irinaevich,Wayne Enterprises,Agent,18/03/2023
Rogers Jason Sidorovich,Daily Planet,IT Specialist,24/06/2020
Zor-El Jason Elenaevich,SSR,Journalist,09/04/2020
Wayne Matt Irinaevich,League of Assassins,Spy,26/01/2021
Rand Jason Nikolaevich,Stark Industries,IT Specialist,19/05/2024
Carter Tony Nikolaevich,SSR,Private Investigator,28/08/2021
Gale Ben Nataliaevich,League of Assassins,Agent,20/06/2021
Watson Norman Maryevich,Rand Enterprises,CEO,29/05/2019
Kent David Dariaevich,Stark Industries,Soldier,20/11/2019
Zor-El Tony Elenaevich,Palmer Technologies,Soldier,30/08/2018
Storm Tony Sidorovich,Stark Industries,Private Investigator,23/01/2019
Watson Norman Dariaevich,S.H.I.E.L.D.,Photographer,21/06/2018
Romanoff Walter Maryevich,NASA,Scientist,16/08/2020
Palpatine Steve Olgaevich,Rand Enterprises,Photographer,06/01/2017
Todd Matt Ivanovich,Fantastic Four,Spy,13/03/2024
Zor-El Oliver Katerinaevich,Wayne Enterprises,Model,26/09/2020
Lane Oliver Dariaevich,CatCo Worldwide Media,Spy,13/03/2017
Romanoff David Tatianaevich,S.H.I.E.L.D.,Spy,15/05/2021
Bishop Wade Nikolaevich,SSR,Air Force Pilot,12/03/2022
Jones David Maryevich,Central City Police Department,Model,06/06/2024
Lane Wade Elenaevich,Gamma Research,CEO,21/06/2021
Danvers Tony Elenaevich,Wayne Enterprises,IT Specialist,22/07/2019
Danvers Wade Petrovich,Oscorp Industries,Agent,25/05/2024
Cain Wade Irinaevich,Queen Industries,Archer,28/07/2017
Smoak Bruce Svetlanaevich,League of Assassins,Agent,06/05/2017
Osborn Oliver Svetlanaevich,S.H.I.E.L.D.,Private Investigator,13/03/2020
Allen Jason Katerinaevich,S.H.I.E.L.D.,Photographer,08/01/2023
Romanoff Barry Olgaevich,NASA,Agent,05/01/2024
Kent Steve Katerinaevich,Daily Planet,Agent,23/12/2021
Palpatine Jason Maryevich,Fantastic Four,Air Force Pilot,27/05/2021
Watson Clark Katerinaevich,SSR,Spy,24/03/2022
Parker Barry Ivanovich,Daily Planet,Archer,17/08/2017
Zor-El Wade Maryevich,CatCo Worldwide Media,Spy,29/11/2021
Smoak Bruce Olgaevich,Gamma Research,Reporter,29/01/2024
Watson Ben Nataliaevich,Army,Journalist,25/02/2019
Cho Jason Dariaevich,Oscorp Industries,Photographer,03/09/2017
Wayne Barry Dariaevich,Fantastic Four,Reporter,30/04/2019
Queen Bruce Nataliaevich,SSR,Journalist,30/10/2022
White Oliver Elenaevich,Fantastic Four,Soldier,23/07/2022
Smoak Jason Maryevich,Stark Industries,Spy,21/03/2017
Watson Norman Maryevich,Alias Investigations,Scientist,09/07/2022
Jones David Katerinaevich,NASA,Soldier,20/12/2018
Cho Daniel Tatianaevich,Palmer Technologies,Soldier,13/07/2019
Parker Peter Nikolaevich,League of Assassins,Agent,05/01/2022
Osborn Wade Nataliaevich,Palmer Technologies,CEO,19/07/2017
Lane Ben Elenaevich,Queen Industries,Soldier,19/11/2019
White Steve Nikolaevich,Army,Photographer,29/06/2020
Allen Steve Sidorovich,NASA,IT Specialist,25/04/2020
Storm Barry Maryevich,NASA,Reporter,08/08/2022
Rogers Wade Maryevich,Alias Investigations,IT Specialist,04/08/2017
Gale Daniel Elenaevich,Queen Industries,Lawyer,14/02/2023
Stark Clark Olgaevich,Army,Archer,19/07/2021
Zor-El Ben Svetlanaevich,Stark Industries,Archer,29/07/2017
Kent Peter Petrovich,Fantastic Four,Archer,19/12/2018
White Wade Svetlanaevich,Alias Investigations,Spy,31/07/2020
Queen Bruce Ivanovich,Stark Industries,Air Force Pilot,20/10/2018
Rand Daniel Tatianaevich,Alias Investigations,Air Force Pilot,13/08/2016
Cain Jason Irinaevich,Stark Industries,Scientist,02/02/2023
Murdock David Svetlanaevich,League of Assassins,Model,04/02/2023
Wilson Peter Tatianaevich,Wayne Enterprises,Archer,29/03/2020
Romanoff Bruce Nikolaevich,Palmer Technologies,Archer,27/12/2016
Gale Norman Olgaevich,Alias Investigations,Scientist,30/04/2021
Lane Norman Elenaevich,Palmer Technologies,Model,09/08/2016
Murdock Clark Ivanovich,Oscorp Industries,Soldier,19/04/2018
Wilson Steve Sidorovich,Gamma Research,IT Specialist,06/01/2021
Stark Clark Olgaevich,SSR,Spy,12/06/2020
Smoak Peter Nataliaevich,SSR,CEO,26/12/2021
Danvers Bruce Svetlanaevich,CatCo Worldwide Media,Agent,04/08/2017
Stark Ben Maryevich,Oscorp Industries,CEO,23/05/2018
Storm Barry Elenaevich,League of Assassins,Reporter,20/04/2022
Wilson Ben Olgaevich,Palmer Technologies,Agent,20/08/2019
Queen Matt Ivanovich,Gamma Research,Agent,11/12/2021
Allen Barry Katerinaevich,S.H.I.E.L.D.,Reporter,25/05/2022
Kent Steve Petrovich,League of Assassins,Private Investigator,20/12/2018
Carter Oliver Petrovich,Palmer Technologies,CEO,26/03/2022
Wilson Tony Nikolaevich,CatCo Worldwide Media,Scientist,21/03/2019
White Tony Dariaevich,Army,Reporter,30/11/2019
Danvers Clark Dariaevich,Stark Industries,Lawyer,14/09/2019
Kent Tony Maryevich,S.H.I.E.L.D.,Private Investigator,25/04/2018
Jones Clark Nataliaevich,Rand Enterprises,Model,30/06/2020
Wilson Ben Dariaevich,CatCo Worldwide Media,Journalist,08/02/2023
Cain Walter Irinaevich,Army,Lawyer,09/04/2024
Parker Ben Ivanovich,Rand Enterprises,Reporter,17/09/2020
Wilson Tony Irinaevich,Queen Industries,Journalist,02/03/2018
Cho Ben Svetlanaevich,Stark Industries,Photographer,01/05/2024
Danvers Jason Katerinaevich,SSR,Spy,17/09/2019
Allen Oliver Olgaevich,Alias Investigations,Model,26/01/2020
Rand Oliver Katerinaevich,League of Assassins,IT Specialist,18/12/2017
Romanoff Norman Ivanovich,S.H.I.E.L.D.,Spy,31/10/2017
Carter Peter Nataliaevich,Palmer Technologies,Private Investigator,11/12/2021
White Ben Petrovich,Daily Planet,Soldier,12/04/2023
Rogers Daniel Olgaevich,Fantastic Four,Reporter,20/12/2022
Watson Oliver Petrovich,Palmer Technologies,Spy,22/05/2023
Osborn Ben Olgaevich,Oscorp Industries,Spy,20/06/2022
Reilly Walter Dariaevich,Central City Police Department,Air Force Pilot,05/10/2016
Parker Bruce Irinaevich,Wayne Enterprises,Photographer,03/06/2023
Danvers Tony Petrovich,League of Assassins,Air Force Pilot,03/12/2021
Danvers Bruce Elenaevich,Oscorp Industries,Spy,26/09/2019
Osborn Norman Sidorovich,Palmer Technologies,Soldier,13/09/2017
Wilson Clark Nikolaevich,Fantastic Four,Journalist,14/11/2016
Osborn Oliver Petrovich,NASA,Archer,01/04/2018
Maximoff Tony Nikolaevich,Oscorp Industries,CEO,27/02/2024
Cain David Maryevich,Alias Investigations,Photographer,25/04/2021
Todd Walter Maryevich,Alias Investigations,IT Specialist,29/12/2023
Queen Clark Katerinaevich,SSR,IT Specialist,17/07/2021
Kent Daniel Nataliaevich,Rand Enterprises,Soldier,06/02/2018
Wilson Bruce Irinaevich,Central City Police Department,Agent,19/03/2018
Bishop Norman Ivanovich,League of Assassins,Agent,22/07/2019
Storm Jason Svetlanaevich,League of Assassins,Scientist,15/12/2018
Rogers David Katerinaevich,League of Assassins,Agent,11/03/2018
Palpatine Jason Irinaevich,SSR,Model,29/12/2016
Wayne Barry Olgaevich,Rand Enterprises,Spy,26/08/2019
Watson David Sidorovich,Rand Enterprises,Scientist,13/02/2019
Rand Oliver Dariaevich,Rand Enterprises,Soldier,06/05/2022
Palpatine Ben Svetlanaevich,Gamma Research,Archer,13/04/2019
Maximoff Daniel Irinaevich,Gamma Research,Journalist,04/10/2017
Osborn Clark Tatianaevich,Wayne Enterprises,Air Force Pilot,10/12/2016
Lane Bruce Ivanovich,Oscorp Industries,Soldier,28/01/2019
Wayne Steve Ivanovich,Queen Industries,Agent,25/10/2019
Smoak Oliver Katerinaevich,League of Assassins,Soldier,18/03/2020
Romanoff Daniel Irinaevich,League of Assassins,Agent,31/07/2020
Todd Jason Maryevich,Wayne Enterprises,Reporter,25/08/2021
Queen Matt Olgaevich,Oscorp Industries,Air Force Pilot,14/11/2020
Todd Matt Nikolaevich,Central City Police Department,Air Force Pilot,04/10/2022
Todd Clark Nikolaevich,Alias Investigations,Photographer,19/02/2017
Wayne Ben Dariaevich,Alias Investigations,Air Force Pilot,23/01/2024
Wilson Matt Nataliaevich,Stark Industries,Archer,06/12/2023
Romanoff Ben Olgaevich,Wayne Enterprises,Agent,12/04/2019
Stark Clark Svetlanaevich,Fantastic Four,Air Force Pilot,24/01/2017
Jones Steve Katerinaevich,Gamma Research,Reporter,02/07/2019
Parker Wade Ivanovich,S.H.I.E.L.D.,IT Specialist,29/01/2019
Romanoff Barry Irinaevich,NASA,Soldier,28/10/2018
Murdock Norman Ivanovich,Fantastic Four,IT Specialist,03/12/2023
Cho Bruce Sidorovich,Palmer Technologies,Private Investigator,22/10/2019
Wayne Matt Irinaevich,NASA,Soldier,07/09/2016
Kent Ben Svetlanaevich,Queen Industries,Archer,21/09/2020
Wayne Norman Dariaevich,Rand Enterprises,Agent,28/11/2019
Smoak Clark Petrovich,NASA,Scientist,11/03/2024
Gale Tony Maryevich,Palmer Technologies,Model,25/03/2022
Todd Barry Sidorovich,League of Assassins,Air Force Pilot,20/05/2023
Carter Daniel Olgaevich,Queen Industries,Archer,09/11/2018
Carter Bruce Olgaevich,Rand Enterprises,Model,29/09/2020
White David Nataliaevich,Alias Investigations,Soldier,14/04/2020
Osborn Norman Sidorovich,SSR,Lawyer,01/03/2022
Queen Tony Tatianaevich,Oscorp Industries,Scientist,22/03/2022
Watson Barry Nikolaevich,Wayne Enterprises,Spy,01/04/2023
Smoak Ben Elenaevich,Central City Police Department,Model,23/10/2021
Zor-El Ben Petrovich,Daily Planet,Lawyer,05/11/2022
